i,t,m,j,Expenditure
2103,2019,dakar,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",1000
2103,2019,dakar,Café,125
2103,2019,dakar,Carotte,50
2103,2019,dakar,Choux,100
2103,2019,dakar,Concentré de tomate,300
2103,2019,dakar,"Cube alimentaire (Maggi, Jumbo, )",100
2103,2019,dakar,Dattes,500
2103,2019,dakar,Feuilles de baobab (lalo),50
2103,2019,dakar,Gombo frais,300
2103,2019,dakar,Huile de palme rouge,500
2103,2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",15000
2103,2019,dakar,"Lait caillé, yaourt",200
2103,2019,dakar,Lait en poudre,300
2103,2019,dakar,Lait frais,200
2103,2019,dakar,Manioc,100
2103,2019,dakar,Mil,900
2103,2019,dakar,Oignon frais,400
2103,2019,dakar,Pain moderne,900
2103,2019,dakar,Patate douce,100
2103,2019,dakar,Piment,50
2103,2019,dakar,Poisson frais thiof/seudd (baracouda),1500
2103,2019,dakar,Poisson frais yaboy ou obo (sardinelle),250
2103,2019,dakar,Poisson fumé kétiakh (sardinelle),200
2103,2019,dakar,"Poisson séché (tambadiang, kong, etc.)",100
2103,2019,dakar,Pomme de terre,300
2103,2019,dakar,Riz local entier,17000
2103,2019,dakar,"Salade (laitue, batavia, etc.)",300
2103,2019,dakar,Sel,100
2103,2019,dakar,Soumbala (netetou),100
2103,2019,dakar,Sucre (poudre ou morceaux),300
2103,2019,dakar,Thé,100
2103,2019,dakar,Viande de b__uf,2800
2103,2019,dakar,Vinaigre /moutarde,150
2104,2019,dakar,Ail,100
2104,2019,dakar,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",500
2104,2019,dakar,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",100
2104,2019,dakar,Banane douce,500
2104,2019,dakar,Biscuits,200
2104,2019,dakar,Feuilles d'oseille (bissap),100
2104,2019,dakar,Gombo frais,50
2104,2019,dakar,Oignon frais,100
2104,2019,dakar,Pain moderne,300
2104,2019,dakar,Piment,50
2104,2019,dakar,Sel,50
2104,2019,dakar,Sucre (poudre ou morceaux),150
2104,2019,dakar,Tomate fraîche,100
2105,2019,dakar,Ail,100
2105,2019,dakar,"Aubergine, Courge/Courgette",150
2105,2019,dakar,Autres condiments (poivre etc.),100
2105,2019,dakar,"Autres fruits (pommes, raisin, etc.)",1000
2105,2019,dakar,Autres légumes secs n.d.a,100
2105,2019,dakar,Beurre,800
2105,2019,dakar,Café,200
2105,2019,dakar,"Chocolat à croquer, pâte à tartiner",800
2105,2019,dakar,Citrons,400
2105,2019,dakar,Concentré de tomate,650
2105,2019,dakar,Concombre,1500
2105,2019,dakar,"Cube alimentaire (Maggi, Jumbo, )",25
2105,2019,dakar,Dattes,200
2105,2019,dakar,Eau minérale/ filtrée,1000
2105,2019,dakar,Feuilles d'oseille (bissap),300
2105,2019,dakar,Haricot vert,1000
2105,2019,dakar,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",1200
2105,2019,dakar,Lait concentré non-sucré,500
2105,2019,dakar,Lait en poudre,1400
2105,2019,dakar,Mangue,750
2105,2019,dakar,Manioc,100
2105,2019,dakar,Mayonnaise,200
2105,2019,dakar,Oeufs,600
2105,2019,dakar,Oignon frais,800
2105,2019,dakar,Orange,600
2105,2019,dakar,Pain moderne,450
2105,2019,dakar,Patate douce,500
2105,2019,dakar,Petits pois conserve,2000
2105,2019,dakar,Piment,100
2105,2019,dakar,Poisson frais thiof/seudd (baracouda),3000
2105,2019,dakar,Poisson frais yaboy ou obo (sardinelle),250
2105,2019,dakar,"Poisson séché (tambadiang, kong, etc.)",300
2105,2019,dakar,Poivron frais,375
2105,2019,dakar,Pomme de terre,400
2105,2019,dakar,Pâtes alimentaires,3600
2105,2019,dakar,Riz importé brisé,18000
2105,2019,dakar,Sel,50
2105,2019,dakar,Sucre (poudre ou morceaux),900
2105,2019,dakar,Thé,300
2105,2019,dakar,Tomate fraîche,200
2105,2019,dakar,Viande de b__uf,4200
2105,2019,dakar,Viande de poulet,4500
2105,2019,dakar,Vinaigre /moutarde,250
21051,2019,ziguinchor,Ail,25
21051,2019,ziguinchor,Beurre,75
21051,2019,ziguinchor,Café,150
21051,2019,ziguinchor,Carotte,100
21051,2019,ziguinchor,Choux,100
21051,2019,ziguinchor,Concentré de tomate,100
21051,2019,ziguinchor,"Cube alimentaire (Maggi, Jumbo, )",25
21051,2019,ziguinchor,Feuilles d'oseille (bissap),50
21051,2019,ziguinchor,Huile de palme raffinée,300
21051,2019,ziguinchor,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",5500
21051,2019,ziguinchor,Manioc,100
21051,2019,ziguinchor,Mayonnaise,100
21051,2019,ziguinchor,Mil,600
21051,2019,ziguinchor,Oignon frais,250
21051,2019,ziguinchor,Pain moderne,300
21051,2019,ziguinchor,Piment,25
21051,2019,ziguinchor,Poisson frais wass,500
21051,2019,ziguinchor,Riz local brisé,8500
21051,2019,ziguinchor,Sel,25
21051,2019,ziguinchor,Sucre (poudre ou morceaux),200
21051,2019,ziguinchor,Thé,100
21051,2019,ziguinchor,Vinaigre /moutarde,25
210510,2019,ziguinchor,Ail,25
210510,2019,ziguinchor,Beurre,75
210510,2019,ziguinchor,Café,100
210510,2019,ziguinchor,Carotte,100
210510,2019,ziguinchor,Choux,50
210510,2019,ziguinchor,Citrons,50
210510,2019,ziguinchor,"Cube alimentaire (Maggi, Jumbo, )",25
210510,2019,ziguinchor,Huile de palme rouge,300
210510,2019,ziguinchor,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",225
210510,2019,ziguinchor,Lait en poudre,100
210510,2019,ziguinchor,Mil,300
210510,2019,ziguinchor,Oeufs,100
210510,2019,ziguinchor,Oignon frais,250
210510,2019,ziguinchor,Pain moderne,350
210510,2019,ziguinchor,Piment,25
210510,2019,ziguinchor,Poisson frais wass,250
210510,2019,ziguinchor,Pâte d'arachide,200
210510,2019,ziguinchor,Riz importé brisé,14500
210510,2019,ziguinchor,Sel,25
210510,2019,ziguinchor,Sucre (poudre ou morceaux),100
210510,2019,ziguinchor,Tomate fraîche,100
210511,2019,ziguinchor,Ail,50
210511,2019,ziguinchor,Café,50
210511,2019,ziguinchor,Citrons,50
210511,2019,ziguinchor,"Cube alimentaire (Maggi, Jumbo, )",25
210511,2019,ziguinchor,Feuilles d'oseille (bissap),25
210511,2019,ziguinchor,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",125
210511,2019,ziguinchor,Mil,125
210511,2019,ziguinchor,Oignon frais,100
210511,2019,ziguinchor,Pain moderne,65
210511,2019,ziguinchor,Piment,25
210511,2019,ziguinchor,Poisson frais wass,250
210511,2019,ziguinchor,Riz local brisé,150
210511,2019,ziguinchor,Sel,25
210511,2019,ziguinchor,Sucre (poudre ou morceaux),100
210512,2019,ziguinchor,"Aubergine, Courge/Courgette",100
210512,2019,ziguinchor,Autres condiments (poivre etc.),25
210512,2019,ziguinchor,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",1000
210512,2019,ziguinchor,Beurre,75
210512,2019,ziguinchor,Café,800
210512,2019,ziguinchor,Carotte,100
210512,2019,ziguinchor,Choux,100
210512,2019,ziguinchor,Concentré de tomate,700
210512,2019,ziguinchor,"Cube alimentaire (Maggi, Jumbo, )",25
210512,2019,ziguinchor,Farine de blé local ou importé,150
210512,2019,ziguinchor,Feuilles d'oseille (bissap),100
210512,2019,ziguinchor,Gombo frais,50
210512,2019,ziguinchor,Huile de palme rouge,250
210512,2019,ziguinchor,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",5500
210512,2019,ziguinchor,Manioc,100
210512,2019,ziguinchor,Oignon frais,250
210512,2019,ziguinchor,Pain moderne,700
210512,2019,ziguinchor,Piment,25
210512,2019,ziguinchor,Poisson frais wass,1000
210512,2019,ziguinchor,Poisson frais yaboy ou obo (sardinelle),250
210512,2019,ziguinchor,Poivron frais,25
210512,2019,ziguinchor,Riz importé brisé,14500
210512,2019,ziguinchor,Soumbala (netetou),100
210512,2019,ziguinchor,Sucre (poudre ou morceaux),200
210512,2019,ziguinchor,Thé,100
210512,2019,ziguinchor,Tomate fraîche,100
210512,2019,ziguinchor,Vinaigre /moutarde,100
21052,2019,ziguinchor,Beurre,50
21052,2019,ziguinchor,Beurre de karité,100
21052,2019,ziguinchor,Biscuits,50
21052,2019,ziguinchor,Café,100
21052,2019,ziguinchor,Carotte,100
21052,2019,ziguinchor,Choux,100
21052,2019,ziguinchor,Citrons,50
21052,2019,ziguinchor,"Cube alimentaire (Maggi, Jumbo, )",25
21052,2019,ziguinchor,Feuilles d'oseille (bissap),75
21052,2019,ziguinchor,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",800
21052,2019,ziguinchor,Manioc,50
21052,2019,ziguinchor,Mil,300
21052,2019,ziguinchor,Oignon frais,200
21052,2019,ziguinchor,Pain moderne,525
21052,2019,ziguinchor,Piment,25
21052,2019,ziguinchor,Poisson frais wass,500
21052,2019,ziguinchor,Poisson frais yaboy ou obo (sardinelle),250
21052,2019,ziguinchor,Pomme de terre,350
21052,2019,ziguinchor,Riz local brisé,15000
21052,2019,ziguinchor,Sel,50
21052,2019,ziguinchor,Sucre (poudre ou morceaux),150
21052,2019,ziguinchor,Vinaigre /moutarde,500
21053,2019,ziguinchor,Ail,25
21053,2019,ziguinchor,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",500
21053,2019,ziguinchor,Carotte,50
21053,2019,ziguinchor,Choux,50
21053,2019,ziguinchor,Concentré de tomate,200
21053,2019,ziguinchor,"Cube alimentaire (Maggi, Jumbo, )",25
21053,2019,ziguinchor,Feuilles d'oseille (bissap),75
21053,2019,ziguinchor,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",225
21053,2019,ziguinchor,Manioc,100
21053,2019,ziguinchor,Oignon frais,150
21053,2019,ziguinchor,Pain moderne,525
21053,2019,ziguinchor,Piment,25
21053,2019,ziguinchor,Poisson frais wass,1000
21053,2019,ziguinchor,Riz local brisé,14500
21053,2019,ziguinchor,"Salade (laitue, batavia, etc.)",100
21053,2019,ziguinchor,Sel,50
21053,2019,ziguinchor,Sucre (poudre ou morceaux),600
21053,2019,ziguinchor,Thé,100
21054,2019,ziguinchor,"Aubergine, Courge/Courgette",100
21054,2019,ziguinchor,Autres condiments (poivre etc.),25
21054,2019,ziguinchor,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",1000
21054,2019,ziguinchor,Café,50
21054,2019,ziguinchor,Carotte,200
21054,2019,ziguinchor,"Chocolat à croquer, pâte à tartiner",750
21054,2019,ziguinchor,Choux,150
21054,2019,ziguinchor,"Cube alimentaire (Maggi, Jumbo, )",1000
21054,2019,ziguinchor,Feuilles d'oseille (bissap),100
21054,2019,ziguinchor,Gombo frais,100
21054,2019,ziguinchor,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",5500
21054,2019,ziguinchor,Lait en poudre,1200
21054,2019,ziguinchor,Manioc,100
21054,2019,ziguinchor,Oignon frais,500
21054,2019,ziguinchor,Pain moderne,525
21054,2019,ziguinchor,Patate douce,100
21054,2019,ziguinchor,Piment,25
21054,2019,ziguinchor,Poisson frais thiof/seudd (baracouda),1000
21054,2019,ziguinchor,Poisson frais wass,1000
21054,2019,ziguinchor,Poivron frais,50
21054,2019,ziguinchor,Pomme de terre,250
21054,2019,ziguinchor,Pâtes alimentaires,500
21054,2019,ziguinchor,Riz importé brisé,14500
21054,2019,ziguinchor,Sucre (poudre ou morceaux),600
21054,2019,ziguinchor,Tomate fraîche,100
21054,2019,ziguinchor,Viande de b__uf,2700
21054,2019,ziguinchor,Vinaigre /moutarde,100
21055,2019,ziguinchor,Ail,25
21055,2019,ziguinchor,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",1000
21055,2019,ziguinchor,Beurre,75
21055,2019,ziguinchor,Beurre de karité,25
21055,2019,ziguinchor,Café,50
21055,2019,ziguinchor,Citrons,25
21055,2019,ziguinchor,"Cube alimentaire (Maggi, Jumbo, )",25
21055,2019,ziguinchor,Feuilles d'oseille (bissap),100
21055,2019,ziguinchor,Gombo frais,50
21055,2019,ziguinchor,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",5000
21055,2019,ziguinchor,Lait en poudre,100
21055,2019,ziguinchor,Oignon frais,100
21055,2019,ziguinchor,Pain moderne,525
21055,2019,ziguinchor,Piment,25
21055,2019,ziguinchor,Poisson frais yaboy ou obo (sardinelle),250
21055,2019,ziguinchor,Poisson fumé kétiakh (sardinelle),100
21055,2019,ziguinchor,Riz local brisé,600
21055,2019,ziguinchor,Sel,25
21055,2019,ziguinchor,Sucre (poudre ou morceaux),100
21055,2019,ziguinchor,Thé,100
21056,2019,ziguinchor,Beurre,50
21056,2019,ziguinchor,Café,50
21056,2019,ziguinchor,Lait en poudre,100
21056,2019,ziguinchor,Pain moderne,100
21056,2019,ziguinchor,Sucre (poudre ou morceaux),100
21056,2019,ziguinchor,Thé,100
21057,2019,ziguinchor,Arachide grillée,50
21057,2019,ziguinchor,"Aubergine, Courge/Courgette",50
21057,2019,ziguinchor,Autres condiments (poivre etc.),25
21057,2019,ziguinchor,Beurre,850
21057,2019,ziguinchor,Carotte,50
21057,2019,ziguinchor,Choux,50
21057,2019,ziguinchor,Citrons,25
21057,2019,ziguinchor,Concentré de tomate,100
21057,2019,ziguinchor,"Cube alimentaire (Maggi, Jumbo, )",25
21057,2019,ziguinchor,Feuilles d'oseille (bissap),50
21057,2019,ziguinchor,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",200
21057,2019,ziguinchor,Igname,75
21057,2019,ziguinchor,Manioc,50
21057,2019,ziguinchor,Oignon frais,100
21057,2019,ziguinchor,Pain moderne,525
21057,2019,ziguinchor,Piment,25
21057,2019,ziguinchor,Poisson frais wass,500
21057,2019,ziguinchor,Poisson frais yaboy ou obo (sardinelle),250
21057,2019,ziguinchor,Poisson fumé kétiakh (sardinelle),100
21057,2019,ziguinchor,"Poisson séché (tambadiang, kong, etc.)",500
21057,2019,ziguinchor,Poivron frais,50
21057,2019,ziguinchor,Pâte d'arachide,200
21057,2019,ziguinchor,Riz local brisé,600
21057,2019,ziguinchor,Sel,25
21057,2019,ziguinchor,Soumbala (netetou),50
21057,2019,ziguinchor,Sucre (poudre ou morceaux),200
21057,2019,ziguinchor,Tomate fraîche,50
21057,2019,ziguinchor,Vinaigre /moutarde,50
21058,2019,ziguinchor,Ail,50
21058,2019,ziguinchor,Autres condiments (poivre etc.),25
21058,2019,ziguinchor,Beurre,50
21058,2019,ziguinchor,Café,100
21058,2019,ziguinchor,Carotte,50
21058,2019,ziguinchor,Choux,50
21058,2019,ziguinchor,Citrons,50
21058,2019,ziguinchor,"Cube alimentaire (Maggi, Jumbo, )",25
21058,2019,ziguinchor,Feuilles d'oseille (bissap),50
21058,2019,ziguinchor,Gombo frais,25
21058,2019,ziguinchor,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",800
21058,2019,ziguinchor,Lait en poudre,50
21058,2019,ziguinchor,Manioc,50
21058,2019,ziguinchor,Oignon frais,250
21058,2019,ziguinchor,Pain moderne,175
21058,2019,ziguinchor,Patate douce,100
21058,2019,ziguinchor,Piment,25
21058,2019,ziguinchor,Poisson frais wass,250
21058,2019,ziguinchor,Poisson frais yaboy ou obo (sardinelle),250
21058,2019,ziguinchor,Poivron frais,50
21058,2019,ziguinchor,Riz importé brisé,300
21058,2019,ziguinchor,Sel,25
21058,2019,ziguinchor,Sucre (poudre ou morceaux),100
21058,2019,ziguinchor,Tomate fraîche,100
21059,2019,ziguinchor,Ail,25
21059,2019,ziguinchor,Arachides décortiquées ou pilées (noflaye),200
21059,2019,ziguinchor,"Aubergine, Courge/Courgette",50
21059,2019,ziguinchor,Autres condiments (poivre etc.),25
21059,2019,ziguinchor,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",500
21059,2019,ziguinchor,Beurre,50
21059,2019,ziguinchor,Carotte,100
21059,2019,ziguinchor,Choux,100
21059,2019,ziguinchor,Citrons,200
21059,2019,ziguinchor,"Cube alimentaire (Maggi, Jumbo, )",25
21059,2019,ziguinchor,Farine de blé local ou importé,500
21059,2019,ziguinchor,Feuilles d'oseille (bissap),50
21059,2019,ziguinchor,Gombo frais,50
21059,2019,ziguinchor,Huile de palme rouge,250
21059,2019,ziguinchor,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",800
21059,2019,ziguinchor,Lait en poudre,100
21059,2019,ziguinchor,Manioc,50
21059,2019,ziguinchor,Oignon frais,250
21059,2019,ziguinchor,Pain moderne,350
21059,2019,ziguinchor,Piment,25
21059,2019,ziguinchor,Poisson frais wass,500
21059,2019,ziguinchor,Poivron frais,100
21059,2019,ziguinchor,Pâte d'arachide,250
21059,2019,ziguinchor,Sel,25
21059,2019,ziguinchor,Sucre (poudre ou morceaux),600
21059,2019,ziguinchor,Tomate fraîche,100
21059,2019,ziguinchor,Vinaigre /moutarde,25
2106,2019,dakar,"Lait caillé, yaourt",100
2106,2019,dakar,Oeufs,100
2106,2019,dakar,Sucre (poudre ou morceaux),150
2106,2019,dakar,Thé,150
2107,2019,dakar,"Autres fruits (pommes, raisin, etc.)",200
2107,2019,dakar,Banane douce,200
2107,2019,dakar,"Lait caillé, yaourt",1000
21071,2019,ziguinchor,Ail,25
21071,2019,ziguinchor,"Aubergine, Courge/Courgette",75
21071,2019,ziguinchor,Autres condiments (poivre etc.),25
21071,2019,ziguinchor,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",100
21071,2019,ziguinchor,Café,200
21071,2019,ziguinchor,Citrons,25
21071,2019,ziguinchor,"Crabes, crevettes et autres fruits de mer",500
21071,2019,ziguinchor,"Cube alimentaire (Maggi, Jumbo, )",25
21071,2019,ziguinchor,Feuilles d'oseille (bissap),50
21071,2019,ziguinchor,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",125
21071,2019,ziguinchor,"Lait caillé, yaourt",50
21071,2019,ziguinchor,Mil,175
21071,2019,ziguinchor,Oeufs,200
21071,2019,ziguinchor,Oignon frais,100
21071,2019,ziguinchor,Orange,100
21071,2019,ziguinchor,Pain moderne,350
21071,2019,ziguinchor,Piment,25
21071,2019,ziguinchor,Poisson frais wass,500
21071,2019,ziguinchor,Poisson frais yaboy ou obo (sardinelle),250
21071,2019,ziguinchor,Pomme de terre,350
21071,2019,ziguinchor,Riz importé brisé,300
21071,2019,ziguinchor,Sel,50
21071,2019,ziguinchor,Sucre (poudre ou morceaux),300
21071,2019,ziguinchor,Thé,100
21071,2019,ziguinchor,Vinaigre /moutarde,25
210710,2019,ziguinchor,Ail,50
210710,2019,ziguinchor,"Aubergine, Courge/Courgette",100
210710,2019,ziguinchor,Autres condiments (poivre etc.),50
210710,2019,ziguinchor,"Autres fruits (pommes, raisin, etc.)",500
210710,2019,ziguinchor,Beurre,3000
210710,2019,ziguinchor,Café,800
210710,2019,ziguinchor,Carotte,200
210710,2019,ziguinchor,Choux,150
210710,2019,ziguinchor,"Cube alimentaire (Maggi, Jumbo, )",50
210710,2019,ziguinchor,Dattes,6000
210710,2019,ziguinchor,Feuilles d'oseille (bissap),150
210710,2019,ziguinchor,Gombo frais,100
210710,2019,ziguinchor,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",450
210710,2019,ziguinchor,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",1000
210710,2019,ziguinchor,"Lait caillé, yaourt",300
210710,2019,ziguinchor,Lait concentré non-sucré,1000
210710,2019,ziguinchor,Lait en poudre,1600
210710,2019,ziguinchor,Mayonnaise,1200
210710,2019,ziguinchor,Niébé/Haricots secs,600
210710,2019,ziguinchor,Oeufs,2300
210710,2019,ziguinchor,Oignon frais,350
210710,2019,ziguinchor,Pain moderne,1800
210710,2019,ziguinchor,Petit pois secs,900
210710,2019,ziguinchor,Piment,50
210710,2019,ziguinchor,Poisson frais wass,3000
210710,2019,ziguinchor,"Poisson séché (tambadiang, kong, etc.)",200
210710,2019,ziguinchor,Poivron frais,50
210710,2019,ziguinchor,Riz importé brisé,14500
210710,2019,ziguinchor,Sel,50
210710,2019,ziguinchor,Soumbala (netetou),100
210710,2019,ziguinchor,Sucre (poudre ou morceaux),1200
210710,2019,ziguinchor,Thé,100
210710,2019,ziguinchor,Tomate fraîche,100
210711,2019,ziguinchor,Ail,25
210711,2019,ziguinchor,Autres condiments (poivre etc.),25
210711,2019,ziguinchor,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",500
210711,2019,ziguinchor,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",100
210711,2019,ziguinchor,Carotte,75
210711,2019,ziguinchor,Choux,50
210711,2019,ziguinchor,Citrons,25
210711,2019,ziguinchor,Concentré de tomate,100
210711,2019,ziguinchor,"Cube alimentaire (Maggi, Jumbo, )",25
210711,2019,ziguinchor,Dattes,100
210711,2019,ziguinchor,Feuilles d'oseille (bissap),75
210711,2019,ziguinchor,Gombo frais,100
210711,2019,ziguinchor,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",400
210711,2019,ziguinchor,"Lait caillé, yaourt",200
210711,2019,ziguinchor,Lait concentré sucré,1000
210711,2019,ziguinchor,Manioc,100
210711,2019,ziguinchor,Mayonnaise,1500
210711,2019,ziguinchor,Noix de cola,50
210711,2019,ziguinchor,Oignon frais,150
210711,2019,ziguinchor,Orange,500
210711,2019,ziguinchor,Pain moderne,525
210711,2019,ziguinchor,Petit pois secs,750
210711,2019,ziguinchor,Piment,25
210711,2019,ziguinchor,Poisson frais wass,500
210711,2019,ziguinchor,Poisson frais yaboy ou obo (sardinelle),250
