t,m,j,u,Price
2019,kaffrine,Farine de mil,Kg,
2019,kaffrine,Farine de mil,Sachet,500
2019,kaffrine,Farines de manioc,Sachet,
2019,kaffrine,Feuilles d'oseille (bissap),Boite De Tomate/Pot,300
2019,kaffrine,Feuilles d'oseille (bissap),Bol,300
2019,kaffrine,Feuilles d'oseille (bissap),Tas,50
2019,kaffrine,Feuilles de baobab (lalo),Boite De Tomate/Pot,
2019,kaffrine,Feuilles de baobab (lalo),Kg,2000
2019,kaffrine,Feuilles de baobab (lalo),Louche Traditionnelle,
2019,kaffrine,Feuilles de baobab (lalo),Sachet,50
2019,kaffrine,Feuilles de haricot/niébé,Boite De Tomate/Pot,
2019,kaffrine,Feuilles de haricot/niébé,Sachet,100
2019,kaffrine,Feuilles de haricot/niébé,Tas,50
2019,kaffrine,"Feuilles de manioc, feuilles de taro et autres feuilles",Sachet,300
2019,kaffrine,"Feuilles de manioc, feuilles de taro et autres feuilles",Tas,
2019,kaffrine,Feuilles de nébéday (moringa),Boite De Tomate/Pot,125
2019,kaffrine,Feuilles de nébéday (moringa),Sachet,100
2019,kaffrine,Feuilles de nébéday (moringa),Tas,100
2019,kaffrine,Fromage,Boîte,2500
2019,kaffrine,Fromage,Morceau,100
2019,kaffrine,Fromage,Sachet,
2019,kaffrine,Fromage,Unit,350
2019,kaffrine,Gibiers,Unit,
2019,kaffrine,Gingembre,Kg,900
2019,kaffrine,Gingembre,Sachet,100
2019,kaffrine,Gingembre,Tas,
2019,kaffrine,Gingembre,Unit,
2019,kaffrine,Gombo frais,Kg,700
2019,kaffrine,Gombo frais,Sachet,50
2019,kaffrine,Gombo frais,Tas,100
2019,kaffrine,Gombo frais,Unit,
2019,kaffrine,Gombo sec,Boite De Tomate/Pot,350
2019,kaffrine,Gombo sec,Cup/Goblet,
2019,kaffrine,Gombo sec,Sachet,50
2019,kaffrine,Gâteaux,Kg,2500
2019,kaffrine,Gâteaux,Morceau,
2019,kaffrine,Gâteaux,Sachet,1750
2019,kaffrine,Gâteaux,Unit,12000
2019,kaffrine,Haricot vert,Kg,1000
2019,kaffrine,Haricot vert,Sachet,400
2019,kaffrine,Haricot vert,Tas,400
2019,kaffrine,Huile d'arachide raffinée,"12,5cl(Demi Walatt)",
2019,kaffrine,Huile d'arachide raffinée,Boite De Tomate/Pot,
2019,kaffrine,Huile d'arachide raffinée,Bouteille de 25cl,
2019,kaffrine,Huile d'arachide raffinée,Demi Litre,400
2019,kaffrine,Huile d'arachide raffinée,Litre,800
2019,kaffrine,Huile d'arachide raffinée,Quart De Litre,225
2019,kaffrine,Huile d'arachide raffinée,Sachet,
2019,kaffrine,"Huile d____arachide ""ségal""",Demi Litre,
2019,kaffrine,"Huile d____arachide ""ségal""",Litre,800
2019,kaffrine,"Huile d____arachide ""ségal""",Quart De Litre,200
2019,kaffrine,Huile de coton,Litre,
2019,kaffrine,Huile de palme raffinée,Bouteille de 25cl,
2019,kaffrine,Huile de palme raffinée,Demi Litre,11000
2019,kaffrine,Huile de palme raffinée,Litre,900
2019,kaffrine,Huile de palme rouge,"12,5cl(Demi Walatt)",150
2019,kaffrine,Huile de palme rouge,Boite De Tomate/Pot,100
2019,kaffrine,Huile de palme rouge,Bouteilles,
2019,kaffrine,Huile de palme rouge,Demi Litre,450
2019,kaffrine,Huile de palme rouge,Litre,1200
2019,kaffrine,Huile de palme rouge,Louche Traditionnelle,100
2019,kaffrine,Huile de palme rouge,Quart De Litre,250
2019,kaffrine,Huile de palme rouge,Sachet,200
2019,kaffrine,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 1 Litre,
2019,kaffrine,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 25cl,
2019,kaffrine,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 50 cl,450
2019,kaffrine,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Demi Litre,450
2019,kaffrine,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Litre,800
2019,kaffrine,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Quart De Litre,250
2019,kaffrine,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Sachet,300
2019,kaffrine,Igname,Unit,150
2019,kaffrine,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 1L,500
2019,kaffrine,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 33cl,
2019,kaffrine,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Canette,
2019,kaffrine,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Litre,375
2019,kaffrine,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Sachet,100
2019,kaffrine,Jus en poudre,Sachet,100
2019,kaffrine,"Lait caillé, yaourt",Boite De Tomate/Pot,400
2019,kaffrine,"Lait caillé, yaourt","Bouteille de 1,5 L",1000
2019,kaffrine,"Lait caillé, yaourt",Bouteilles,
2019,kaffrine,"Lait caillé, yaourt",Litre,500
2019,kaffrine,"Lait caillé, yaourt",Louche Traditionnelle,200
2019,kaffrine,"Lait caillé, yaourt",Sachet,200
2019,kaffrine,Lait concentré non-sucré,Bouteilles,375
2019,kaffrine,Lait concentré non-sucré,Boîte,350
2019,kaffrine,Lait concentré sucré,Boîte,1000
2019,kaffrine,Lait concentré sucré,Litre,1000
2019,kaffrine,Lait en poudre,Kg,2000
2019,kaffrine,Lait en poudre,Paquet,1500
2019,kaffrine,Lait en poudre,Sachet,100
2019,kaffrine,Lait en poudre,Tablespoon,2000
2019,kaffrine,Lait en poudre,Teaspoon,1200
2019,kaffrine,Lait et farines pour bébé,Boîte,
2019,kaffrine,Lait et farines pour bébé,Sachet,2500
2019,kaffrine,Lait et farines pour bébé,Tablespoon,1200
2019,kaffrine,Lait frais,Boite De Tomate/Pot,450
2019,kaffrine,Lait frais,Bouteilles,
2019,kaffrine,Lait frais,Litre,500
2019,kaffrine,Lait frais,Louche Traditionnelle,50
2019,kaffrine,Lait frais,Sachet,
2019,kaffrine,Mangue,Kg,250
2019,kaffrine,Mangue,Sachet,100
2019,kaffrine,Mangue,Seau,500
2019,kaffrine,Mangue,Unit,50
2019,kaffrine,Manioc,Kg,600
2019,kaffrine,Manioc,Morceau,100
2019,kaffrine,Manioc,Tas,100
2019,kaffrine,Manioc,Unit,75
2019,kaffrine,Mayonnaise,Pot,900
2019,kaffrine,Mayonnaise,Sachet,100
2019,kaffrine,Mayonnaise,Tablespoon,650
2019,kaffrine,Mayonnaise,Teaspoon,525
2019,kaffrine,Maïs en grain,Boite De Tomate/Pot,3862.5
2019,kaffrine,Maïs en grain,Kg,200
2019,kaffrine,Maïs en épi,Tas,
2019,kaffrine,Maïs en épi,Unit,75
2019,kaffrine,Miel,Boite De Tomate/Pot,
2019,kaffrine,Miel,Bouteilles,200
2019,kaffrine,Miel,Kg,
2019,kaffrine,Miel,Litre,
2019,kaffrine,Miel,Sachet,1000
2019,kaffrine,Miel,Tablespoon,1500
2019,kaffrine,Mil,Boite De Tomate/Pot,200
2019,kaffrine,Mil,Kg,200
2019,kaffrine,Mil,Sachet,250
2019,kaffrine,Niébé/Haricots secs,Boite De Tomate/Pot,100
2019,kaffrine,Niébé/Haricots secs,Boîte,
2019,kaffrine,Niébé/Haricots secs,Cup/Goblet,
2019,kaffrine,Niébé/Haricots secs,Kg,500
2019,kaffrine,Niébé/Haricots secs,Sachet,75
2019,kaffrine,Niébé/Haricots secs,Teacup,
2019,kaffrine,Noix de coco,Unit,300
2019,kaffrine,Noix de cola,Kg,4000
2019,kaffrine,Noix de cola,Sachet,200
2019,kaffrine,Noix de cola,Tas,
2019,kaffrine,Noix de cola,Unit,50
2019,kaffrine,Oeufs,Demi Tablette,1150
2019,kaffrine,Oeufs,Tablette (30),1500
2019,kaffrine,Oeufs,Tas,237.5
2019,kaffrine,Oeufs,Unit,100
2019,kaffrine,Oignon frais,Boite De Tomate/Pot,
2019,kaffrine,Oignon frais,Kg,300
2019,kaffrine,Oignon frais,Morceau,
2019,kaffrine,Oignon frais,Tas,100
2019,kaffrine,Oignon frais,Unit,50
2019,kaffrine,Orange,Kg,350
2019,kaffrine,Orange,Sachet,500
2019,kaffrine,Orange,Tas,150
2019,kaffrine,Orange,Unit,100
2019,kaffrine,Pain moderne,Demi-Miche,100
2019,kaffrine,Pain moderne,Miche,150
2019,kaffrine,Pain moderne,Sachet,500
2019,kaffrine,Pain moderne,Tiers de Miche,
2019,kaffrine,Pain traditionnel,Demi-Miche,100
2019,kaffrine,Pain traditionnel,Miche,100
2019,kaffrine,Pain traditionnel,Tiers de Miche,100
2019,kaffrine,"Pastèque, Melon",Unit,725
2019,kaffrine,Patate douce,Kg,400
2019,kaffrine,Patate douce,Morceau,50
2019,kaffrine,Patate douce,Tas,100
2019,kaffrine,Patate douce,Unit,50
2019,kaffrine,Petit pois secs,Boite De Tomate/Pot,
2019,kaffrine,Petit pois secs,Kg,800
2019,kaffrine,Petit pois secs,Sachet,200
2019,kaffrine,Petits pois conserve,Boite De Tomate/Pot,
2019,kaffrine,Petits pois conserve,Boîte,800
2019,kaffrine,Petits pois conserve,Sachet,
2019,kaffrine,Piment,Kg,2000
2019,kaffrine,Piment,Sachet,25
2019,kaffrine,Piment,Tas,100
2019,kaffrine,Piment,Unit,25
2019,kaffrine,Poisson frais thiof/seudd (baracouda),Kg,1500
2019,kaffrine,Poisson frais thiof/seudd (baracouda),Morceau,7625
2019,kaffrine,Poisson frais thiof/seudd (baracouda),Tas,1000
2019,kaffrine,Poisson frais thiof/seudd (baracouda),Unit,1000
2019,kaffrine,Poisson frais wass,Kg,766.6666667
2019,kaffrine,Poisson frais wass,Tas,500
2019,kaffrine,Poisson frais yaboy ou obo (sardinelle),Kg,500
2019,kaffrine,Poisson frais yaboy ou obo (sardinelle),Tas,400
2019,kaffrine,Poisson frais yaboy ou obo (sardinelle),Unit,200
2019,kaffrine,Poisson fumé kétiakh (sardinelle),Cornet,87.5
2019,kaffrine,Poisson fumé kétiakh (sardinelle),Kg,600
2019,kaffrine,Poisson fumé kétiakh (sardinelle),Sachet,100
2019,kaffrine,Poisson fumé kétiakh (sardinelle),Tas,100
2019,kaffrine,Poisson fumé kétiakh (sardinelle),Unit,75
2019,kaffrine,"Poisson séché (tambadiang, kong, etc.)",Kg,900
2019,kaffrine,"Poisson séché (tambadiang, kong, etc.)",Morceau,50
2019,kaffrine,"Poisson séché (tambadiang, kong, etc.)",Tas,50
2019,kaffrine,"Poisson séché (tambadiang, kong, etc.)",Unit,100
2019,kaffrine,Poivron frais,Kg,500
2019,kaffrine,Poivron frais,Tas,50
2019,kaffrine,Poivron frais,Tranche,50
2019,kaffrine,Poivron frais,Unit,50
2019,kaffrine,Pomme de terre,Kg,400
2019,kaffrine,Pomme de terre,Tas,100
2019,kaffrine,Pomme de terre,Unit,50
2019,kaffrine,Poulet sur pied,Unit,2500
2019,kaffrine,Pâte d'arachide,Kg,800
2019,kaffrine,Pâte d'arachide,Sachet,150
2019,kaffrine,Pâte d'arachide,Seau,
2019,kaffrine,Pâte d'arachide,Tablespoon,50
2019,kaffrine,Pâtes alimentaires,Kg,800
2019,kaffrine,Pâtes alimentaires,Paquet,237.5
2019,kaffrine,Pâtes alimentaires,Sac,2800
2019,kaffrine,Pâtes alimentaires,Sachet,200
2019,kaffrine,Riz importé brisé,Boite De Tomate/Pot,13500
2019,kaffrine,Riz importé brisé,Kg,300
2019,kaffrine,Riz importé entier,Boite De Tomate/Pot,13500
2019,kaffrine,Riz importé entier,Kg,300
2019,kaffrine,Riz local brisé,Boite De Tomate/Pot,13500
2019,kaffrine,Riz local brisé,Kg,300
2019,kaffrine,Riz local entier,Boite De Tomate/Pot,
2019,kaffrine,Riz local entier,Kg,300
2019,kaffrine,"Salade (laitue, batavia, etc.)",Bassine,
2019,kaffrine,"Salade (laitue, batavia, etc.)",Tas,200
2019,kaffrine,"Salade (laitue, batavia, etc.)",Unit,100
2019,kaffrine,Sel,Boite De Tomate/Pot,500
2019,kaffrine,Sel,Boîte,
2019,kaffrine,Sel,Kg,50
2019,kaffrine,Sel,Paquet,
2019,kaffrine,Sel,Sac,
2019,kaffrine,Sel,Sachet,50
2019,kaffrine,Sel,Tablespoon,500
2019,kaffrine,Sorgho,Boite De Tomate/Pot,
2019,kaffrine,Sorgho,Kg,212.5
2019,kaffrine,Soumbala (netetou),Boite De Tomate/Pot,500
2019,kaffrine,Soumbala (netetou),Boule (Dankk),25
2019,kaffrine,Soumbala (netetou),Kg,1200
2019,kaffrine,Soumbala (netetou),Sachet,25
2019,kaffrine,Soumbala (netetou),Tas,50
2019,kaffrine,Soumbala (netetou),Unit,25
2019,kaffrine,Sucre (poudre ou morceaux),Kg,550
2019,kaffrine,Sucre (poudre ou morceaux),Sachet,100
2019,kaffrine,Sucre (poudre ou morceaux),Teacup,50
2019,kaffrine,Sucre (poudre ou morceaux),Unit,
2019,kaffrine,Thé,Kg,100
2019,kaffrine,Thé,Paquet,100
2019,kaffrine,Thé,Sachet,100
2019,kaffrine,Thé,Teacup,100
2019,kaffrine,Tomate fraîche,Boite De Tomate/Pot,150
2019,kaffrine,Tomate fraîche,Bol,200
2019,kaffrine,Tomate fraîche,Kg,350
2019,kaffrine,Tomate fraîche,Morceau,
2019,kaffrine,Tomate fraîche,Sachet,100
2019,kaffrine,Tomate fraîche,Seau,
2019,kaffrine,Tomate fraîche,Tas,100
2019,kaffrine,Tomate fraîche,Unit,100
2019,kaffrine,Tomate séchée,Boite De Tomate/Pot,125
2019,kaffrine,Tomate séchée,Kg,300
2019,kaffrine,Viande d'autres volailles domestiques,Unit,
2019,kaffrine,Viande de b__uf,Kg,2500
2019,kaffrine,Viande de b__uf,Tas,1200
2019,kaffrine,Viande de chèvre,Kg,3000
2019,kaffrine,Viande de chèvre,Tas,2000
2019,kaffrine,Viande de chèvre,Unit,
2019,kaffrine,Viande de mouton,Kg,3000
2019,kaffrine,Viande de mouton,Tas,
2019,kaffrine,Viande de mouton,Unit,40000
2019,kaffrine,Viande de porc,Kg,2250
2019,kaffrine,Viande de poulet,Kg,1250
2019,kaffrine,Viande de poulet,Sachet,
2019,kaffrine,Viande de poulet,Unit,3000
2019,kaffrine,Vinaigre /moutarde,Bouteille de 1 Litre,
2019,kaffrine,Vinaigre /moutarde,Bouteille de 25cl,150
2019,kaffrine,Vinaigre /moutarde,Bouteille de 50 cl,225
2019,kaffrine,Vinaigre /moutarde,Bouteilles,150
2019,kaffrine,Vinaigre /moutarde,Litre,500
2019,kaffrine,Vinaigre /moutarde,Pot,300
2019,kaffrine,Vinaigre /moutarde,Sachet,50
2019,kaffrine,Vinaigre /moutarde,Tablespoon,50
2019,kaffrine,Vinaigre /moutarde,Teacup,50
2019,kaolack,"Abats et tripes (foie, rognon, etc.)",Kg,3000
2019,kaolack,"Abats et tripes (foie, rognon, etc.)",Tas,
2019,kaolack,"Abats et tripes (foie, rognon, etc.)",Yéll,
2019,kaolack,Ail,Kg,800
2019,kaolack,Ail,Sachet,25
2019,kaolack,Ail,Tas,75
2019,kaolack,Ail,Tranche,8.333333333
2019,kaolack,Ail,Unit,50
2019,kaolack,Ananas,Boite De Tomate/Pot,600
2019,kaolack,Ananas,Tranche,
2019,kaolack,Ananas,Unit,
2019,kaolack,Arachide grillée,Boite De Tomate/Pot,
2019,kaolack,Arachide grillée,Cornet,45
2019,kaolack,Arachide grillée,Kg,
2019,kaolack,Arachide grillée,Sachet,25
2019,kaolack,Arachide grillée,Teacup,50
2019,kaolack,Arachides décortiquées ou pilées (noflaye),Boite De Tomate/Pot,425
2019,kaolack,Arachides décortiquées ou pilées (noflaye),Calebasse,
2019,kaolack,Arachides décortiquées ou pilées (noflaye),Cup/Goblet,
2019,kaolack,Arachides décortiquées ou pilées (noflaye),Kg,400
2019,kaolack,Arachides décortiquées ou pilées (noflaye),Louche Traditionnelle,
2019,kaolack,Arachides décortiquées ou pilées (noflaye),Sachet,100
2019,kaolack,Arachides décortiquées ou pilées (noflaye),Teacup,
2019,kaolack,Arachides fraîches en coques,Boite De Tomate/Pot,100
2019,kaolack,Arachides fraîches en coques,Kg,600
2019,kaolack,Arachides fraîches en coques,Sachet,
2019,kaolack,Arachides fraîches en coques,Teacup,
2019,kaolack,Arachides séchées en coques,Boite De Tomate/Pot,
2019,kaolack,Arachides séchées en coques,Calebasse,
2019,kaolack,Arachides séchées en coques,Cornet,
2019,kaolack,Arachides séchées en coques,Kg,750
2019,kaolack,Arachides séchées en coques,Sachet,
2019,kaolack,"Arôme (Maggi, Jumbo, etc.)",Bouteilles,400
2019,kaolack,"Arôme (Maggi, Jumbo, etc.)",Sachet,50
2019,kaolack,Attiéke,Kg,
2019,kaolack,"Aubergine, Courge/Courgette",Kg,400
2019,kaolack,"Aubergine, Courge/Courgette",Morceau,25
2019,kaolack,"Aubergine, Courge/Courgette",Tas,100
2019,kaolack,"Aubergine, Courge/Courgette",Tranche,50
2019,kaolack,"Aubergine, Courge/Courgette",Unit,50
2019,kaolack,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Boite De Tomate/Pot,300
