,t,m,j,u,Price
5069,2019,tambacounda,"Lait caillé, yaourt",Seau,
5070,2019,tambacounda,Lait concentré non-sucré,Boîte,1000.0
5071,2019,tambacounda,Lait concentré non-sucré,Tas,200.0
5072,2019,tambacounda,Lait concentré sucré,Boîte,
5073,2019,tambacounda,Lait en poudre,Kg,2500.0
5074,2019,tambacounda,Lait en poudre,Paquet,1500.0
5075,2019,tambacounda,Lait en poudre,Sachet,100.0
5076,2019,tambacounda,Lait en poudre,Tablespoon,2500.0
5077,2019,tambacounda,Lait en poudre,Teaspoon,1700.0
5078,2019,tambacounda,Lait et farines pour bébé,Paquet,850.0
5079,2019,tambacounda,Lait et farines pour bébé,Sachet,
5080,2019,tambacounda,Lait et farines pour bébé,Tablespoon,2450.0
5081,2019,tambacounda,Lait frais,Boite De Tomate/Pot,
5082,2019,tambacounda,Lait frais,Cup/Goblet,
5083,2019,tambacounda,Lait frais,Litre,237.5
5084,2019,tambacounda,Lait frais,Quart De Litre,
5085,2019,tambacounda,Lait frais,Sachet,100.0
5086,2019,tambacounda,Mangue,Kg,475.0
5087,2019,tambacounda,Mangue,Sachet,500.0
5088,2019,tambacounda,Mangue,Seau,500.0
5089,2019,tambacounda,Mangue,Unit,56.25
5090,2019,tambacounda,Manioc,Kg,500.0
5091,2019,tambacounda,Manioc,Morceau,100.0
5092,2019,tambacounda,Manioc,Tas,150.0
5093,2019,tambacounda,Manioc,Unit,500.0
5094,2019,tambacounda,Mayonnaise,Pot,1000.0
5095,2019,tambacounda,Mayonnaise,Sachet,75.0
5096,2019,tambacounda,Mayonnaise,Tablespoon,
5097,2019,tambacounda,Mayonnaise,Teaspoon,700.0
5098,2019,tambacounda,Maïs en grain,Boite De Tomate/Pot,10000.0
5099,2019,tambacounda,Maïs en grain,Kg,250.0
5100,2019,tambacounda,Maïs en épi,Tas,250.0
5101,2019,tambacounda,Maïs en épi,Unit,
5102,2019,tambacounda,Miel,Bouteilles,
5103,2019,tambacounda,Miel,Litre,2000.0
5104,2019,tambacounda,Miel,Sachet,
5105,2019,tambacounda,Miel,Tablespoon,2500.0
5106,2019,tambacounda,Mil,Boite De Tomate/Pot,250.0
5107,2019,tambacounda,Mil,Kg,250.0
5108,2019,tambacounda,Mil,Sachet,
5109,2019,tambacounda,Niébé/Haricots secs,Boite De Tomate/Pot,
5110,2019,tambacounda,Niébé/Haricots secs,Boîte,3000.0
5111,2019,tambacounda,Niébé/Haricots secs,Cup/Goblet,
5112,2019,tambacounda,Niébé/Haricots secs,Kg,500.0
5113,2019,tambacounda,Niébé/Haricots secs,Sachet,100.0
5114,2019,tambacounda,Niébé/Haricots secs,Teacup,
5115,2019,tambacounda,Noix de coco,Unit,
5116,2019,tambacounda,Noix de cola,Cornet,
5117,2019,tambacounda,Noix de cola,Kg,
5118,2019,tambacounda,Noix de cola,Sachet,
5119,2019,tambacounda,Noix de cola,Tas,250.0
5120,2019,tambacounda,Noix de cola,Unit,50.0
5121,2019,tambacounda,Oeufs,Demi Tablette,1500.0
5122,2019,tambacounda,Oeufs,Sachet,
5123,2019,tambacounda,Oeufs,Tablette (30),
5124,2019,tambacounda,Oeufs,Tas,
5125,2019,tambacounda,Oeufs,Unit,100.0
5126,2019,tambacounda,Oignon frais,Filet (1 Kg),
5127,2019,tambacounda,Oignon frais,Kg,400.0
5128,2019,tambacounda,Oignon frais,Morceau,
5129,2019,tambacounda,Oignon frais,Tas,150.0
5130,2019,tambacounda,Oignon frais,Unit,50.0
5131,2019,tambacounda,Orange,Kg,1350.0
5132,2019,tambacounda,Orange,Sachet,
5133,2019,tambacounda,Orange,Tas,500.0
5134,2019,tambacounda,Orange,Unit,200.0
5135,2019,tambacounda,Pain moderne,Demi-Miche,87.5
5136,2019,tambacounda,Pain moderne,Miche,175.0
5137,2019,tambacounda,Pain moderne,Tiers de Miche,
5138,2019,tambacounda,Pain traditionnel,Demi-Miche,100.0
5139,2019,tambacounda,Pain traditionnel,Miche,100.0
5140,2019,tambacounda,Pain traditionnel,Quart de Miche,50.0
5141,2019,tambacounda,"Pastèque, Melon",Tranche,
5142,2019,tambacounda,"Pastèque, Melon",Unit,
5143,2019,tambacounda,Patate douce,Kg,500.0
5144,2019,tambacounda,Patate douce,Morceau,50.0
5145,2019,tambacounda,Patate douce,Tas,100.0
5146,2019,tambacounda,Patate douce,Unit,50.0
5147,2019,tambacounda,Petit pois secs,Kg,
5148,2019,tambacounda,Petits pois conserve,Boite De Tomate/Pot,
5149,2019,tambacounda,Petits pois conserve,Boîte,300.0
5150,2019,tambacounda,Petits pois conserve,Sachet,
5151,2019,tambacounda,Piment,Kg,2250.0
5152,2019,tambacounda,Piment,Sachet,50.0
5153,2019,tambacounda,Piment,Tas,75.0
5154,2019,tambacounda,Piment,Unit,25.0
5155,2019,tambacounda,Poisson frais thiof/seudd (baracouda),Kg,2500.0
5156,2019,tambacounda,Poisson frais thiof/seudd (baracouda),Morceau,1500.0
5157,2019,tambacounda,Poisson frais thiof/seudd (baracouda),Tas,1500.0
5158,2019,tambacounda,Poisson frais wass,Kg,1000.0
5159,2019,tambacounda,Poisson frais wass,Tas,500.0
5160,2019,tambacounda,Poisson frais wass,Unit,1300.0
5161,2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),Kg,500.0
5162,2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),Tas,500.0
5163,2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),Unit,166.6666667
5164,2019,tambacounda,Poisson fumé kétiakh (sardinelle),Cornet,100.0
5165,2019,tambacounda,Poisson fumé kétiakh (sardinelle),Kg,650.0
5166,2019,tambacounda,Poisson fumé kétiakh (sardinelle),Sachet,100.0
5167,2019,tambacounda,Poisson fumé kétiakh (sardinelle),Tas,100.0
5168,2019,tambacounda,Poisson fumé kétiakh (sardinelle),Unit,100.0
5169,2019,tambacounda,"Poisson séché (tambadiang, kong, etc.)",Kg,1000.0
5170,2019,tambacounda,"Poisson séché (tambadiang, kong, etc.)",Morceau,50.0
5171,2019,tambacounda,"Poisson séché (tambadiang, kong, etc.)",Tas,100.0
5172,2019,tambacounda,"Poisson séché (tambadiang, kong, etc.)",Unit,75.0
5173,2019,tambacounda,Poivron frais,Kg,50.0
5174,2019,tambacounda,Poivron frais,Tas,112.5
5175,2019,tambacounda,Poivron frais,Tranche,50.0
5176,2019,tambacounda,Poivron frais,Unit,50.0
5177,2019,tambacounda,Pomme de terre,Kg,500.0
5178,2019,tambacounda,Pomme de terre,Tas,100.0
5179,2019,tambacounda,Pomme de terre,Unit,75.0
5180,2019,tambacounda,Poulet sur pied,Unit,2500.0
5181,2019,tambacounda,Pâte d'arachide,Kg,800.0
5182,2019,tambacounda,Pâte d'arachide,Sachet,200.0
5183,2019,tambacounda,Pâte d'arachide,Seau,3500.0
5184,2019,tambacounda,Pâte d'arachide,Tablespoon,2750.0
5185,2019,tambacounda,Pâtes alimentaires,Kg,800.0
5186,2019,tambacounda,Pâtes alimentaires,Paquet,325.0
5187,2019,tambacounda,Pâtes alimentaires,Sachet,250.0
5188,2019,tambacounda,Riz importé brisé,Boite De Tomate/Pot,13500.0
5189,2019,tambacounda,Riz importé brisé,Kg,300.0
5190,2019,tambacounda,Riz importé brisé,Sac (50 Kg),17000.0
5191,2019,tambacounda,Riz importé entier,Boite De Tomate/Pot,10500.0
5192,2019,tambacounda,Riz importé entier,Kg,300.0
5193,2019,tambacounda,Riz local brisé,Boite De Tomate/Pot,13500.0
5194,2019,tambacounda,Riz local brisé,Kg,300.0
5195,2019,tambacounda,Riz local entier,Boite De Tomate/Pot,6150.0
5196,2019,tambacounda,Riz local entier,Kg,360.0
5197,2019,tambacounda,"Salade (laitue, batavia, etc.)",Tas,200.0
5198,2019,tambacounda,"Salade (laitue, batavia, etc.)",Unit,150.0
5199,2019,tambacounda,Sel,Boite De Tomate/Pot,1000.0
5200,2019,tambacounda,Sel,Boîte,
5201,2019,tambacounda,Sel,Kg,600.0
5202,2019,tambacounda,Sel,Sac,
5203,2019,tambacounda,Sel,Sac (25 Kg),
5204,2019,tambacounda,Sel,Sachet,50.0
5205,2019,tambacounda,Sel,Tablespoon,500.0
5206,2019,tambacounda,Sorgho,Boite De Tomate/Pot,300.0
5207,2019,tambacounda,Sorgho,Kg,300.0
5208,2019,tambacounda,Soumbala (netetou),Boule (Dankk),50.0
5209,2019,tambacounda,Soumbala (netetou),Kg,
5210,2019,tambacounda,Soumbala (netetou),Sachet,50.0
5211,2019,tambacounda,Soumbala (netetou),Tas,100.0
5212,2019,tambacounda,Soumbala (netetou),Unit,
5213,2019,tambacounda,Sucre (poudre ou morceaux),Kg,600.0
5214,2019,tambacounda,Sucre (poudre ou morceaux),Paquet (1 Kg),500.0
5215,2019,tambacounda,Sucre (poudre ou morceaux),Sachet,100.0
5216,2019,tambacounda,Sucre (poudre ou morceaux),Teacup,
5217,2019,tambacounda,Sucre (poudre ou morceaux),Unit,
5218,2019,tambacounda,Thé,Kg,1000.0
5219,2019,tambacounda,Thé,Paquet,100.0
5220,2019,tambacounda,Thé,Sachet,100.0
5221,2019,tambacounda,Thé,Teacup,1000.0
5222,2019,tambacounda,Tomate fraîche,Boite De Tomate/Pot,325.0
5223,2019,tambacounda,Tomate fraîche,Kg,400.0
5224,2019,tambacounda,Tomate fraîche,Sachet,100.0
5225,2019,tambacounda,Tomate fraîche,Tas,50.0
5226,2019,tambacounda,Tomate fraîche,Unit,150.0
5227,2019,tambacounda,Viande d'autres volailles domestiques,Unit,
5228,2019,tambacounda,Viande de b__uf,Kg,2400.0
5229,2019,tambacounda,Viande de b__uf,Tas,1200.0
5230,2019,tambacounda,Viande de chèvre,Kg,2500.0
5231,2019,tambacounda,Viande de chèvre,Tas,2166.666667
5232,2019,tambacounda,Viande de chèvre,Unit,
5233,2019,tambacounda,Viande de mouton,Kg,2450.0
5234,2019,tambacounda,Viande de mouton,Tas,1200.0
5235,2019,tambacounda,Viande de mouton,Unit,
5236,2019,tambacounda,Viande de porc,Kg,1750.0
5237,2019,tambacounda,Viande de poulet,Kg,3000.0
5238,2019,tambacounda,Viande de poulet,Unit,3000.0
5239,2019,tambacounda,Vinaigre /moutarde,Bouteille de 1 Litre,500.0
5240,2019,tambacounda,Vinaigre /moutarde,Bouteille de 25cl,150.0
5241,2019,tambacounda,Vinaigre /moutarde,Bouteille de 50 cl,200.0
5242,2019,tambacounda,Vinaigre /moutarde,Bouteilles,150.0
5243,2019,tambacounda,Vinaigre /moutarde,Litre,500.0
5244,2019,tambacounda,Vinaigre /moutarde,Pot,
5245,2019,tambacounda,Vinaigre /moutarde,Sachet,25.0
5246,2019,tambacounda,Vinaigre /moutarde,Tablespoon,500.0
5247,2019,tambacounda,Vinaigre /moutarde,Teacup,50.0
5248,2019,thies,"Abats et tripes (foie, rognon, etc.)",Kg,3600.0
5249,2019,thies,"Abats et tripes (foie, rognon, etc.)",Lakhass,
5250,2019,thies,"Abats et tripes (foie, rognon, etc.)",Tas,500.0
5251,2019,thies,Ail,Kg,1060.0
5252,2019,thies,Ail,Sachet,25.0
5253,2019,thies,Ail,Tas,100.0
5254,2019,thies,Ail,Tranche,25.0
5255,2019,thies,Ail,Unit,50.0
5256,2019,thies,Ananas,Boite De Tomate/Pot,700.0
5257,2019,thies,Ananas,Unit,
5258,2019,thies,Arachide grillée,Boite De Tomate/Pot,
5259,2019,thies,Arachide grillée,Cornet,50.0
5260,2019,thies,Arachide grillée,Sachet,25.0
5261,2019,thies,Arachide grillée,Teacup,
5262,2019,thies,Arachides décortiquées ou pilées (noflaye),Boite De Tomate/Pot,
5263,2019,thies,Arachides décortiquées ou pilées (noflaye),Boîte,
5264,2019,thies,Arachides décortiquées ou pilées (noflaye),Calebasse,
5265,2019,thies,Arachides décortiquées ou pilées (noflaye),Cup/Goblet,
5266,2019,thies,Arachides décortiquées ou pilées (noflaye),Kg,800.0
5267,2019,thies,Arachides décortiquées ou pilées (noflaye),Louche Traditionnelle,
5268,2019,thies,Arachides décortiquées ou pilées (noflaye),Sachet,187.5
5269,2019,thies,Arachides décortiquées ou pilées (noflaye),Teacup,
5270,2019,thies,Arachides fraîches en coques,Boite De Tomate/Pot,
5271,2019,thies,Arachides fraîches en coques,Kg,
5272,2019,thies,Arachides fraîches en coques,Sachet,
5273,2019,thies,Arachides fraîches en coques,Teacup,25.0
5274,2019,thies,Arachides séchées en coques,Boite De Tomate/Pot,300.0
5275,2019,thies,Arachides séchées en coques,Kg,
5276,2019,thies,"Arôme (Maggi, Jumbo, etc.)",Bouteilles,500.0
5277,2019,thies,"Arôme (Maggi, Jumbo, etc.)",Sachet,50.0
5278,2019,thies,Attiéke,Kg,
5279,2019,thies,"Aubergine, Courge/Courgette",Kg,350.0
5280,2019,thies,"Aubergine, Courge/Courgette",Morceau,50.0
5281,2019,thies,"Aubergine, Courge/Courgette",Tas,150.0
5282,2019,thies,"Aubergine, Courge/Courgette",Tranche,50.0
5283,2019,thies,"Aubergine, Courge/Courgette",Unit,50.0
5284,2019,thies,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Boite De Tomate/Pot,700.0
5285,2019,thies,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Sachet,
5286,2019,thies,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Tas,50.0
5287,2019,thies,Autres agrumes,Unit,150.0
5288,2019,thies,Autres condiments (poivre etc.),Boule (Dankk),
5289,2019,thies,Autres condiments (poivre etc.),Boîte,
5290,2019,thies,Autres condiments (poivre etc.),Cornet,
5291,2019,thies,Autres condiments (poivre etc.),Kg,3000.0
5292,2019,thies,Autres condiments (poivre etc.),Pot,
5293,2019,thies,Autres condiments (poivre etc.),Sachet,50.0
5294,2019,thies,Autres condiments (poivre etc.),Tablespoon,400.0
5295,2019,thies,Autres condiments (poivre etc.),Unit,
5296,2019,thies,Autres céréales,Boite De Tomate/Pot,250.0
5297,2019,thies,Autres céréales,Kg,
5298,2019,thies,Autres céréales,Sachet,250.0
5299,2019,thies,"Autres fruits (pommes, raisin, etc.)",Barquette,
5300,2019,thies,"Autres fruits (pommes, raisin, etc.)",Kg,1366.666667
5301,2019,thies,"Autres fruits (pommes, raisin, etc.)",Unit,150.0
5302,2019,thies,"Autres huiles n.d.a. (maïs, huile palmiste, etc.)",Litre,
5303,2019,thies,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Kg,2500.0
5304,2019,thies,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Morceau,2650.0
5305,2019,thies,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Tas,500.0
5306,2019,thies,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Unit,400.0
5307,2019,thies,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Kg,1400.0
5308,2019,thies,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Tas,650.0
5309,2019,thies,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Unit,125.0
5310,2019,thies,Autres produits alimentaires,Kg,
5311,2019,thies,Autres produits alimentaires,Pot,
5312,2019,thies,Autres produits alimentaires,Sachet,
5313,2019,thies,Autres produits laitiers,Litre,500.0
5314,2019,thies,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Bouteille de 1L,
5315,2019,thies,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Boîte,
5316,2019,thies,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Paquet,150.0
5317,2019,thies,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Pot,
5318,2019,thies,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Sachet,100.0
5319,2019,thies,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Teacup,
5320,2019,thies,Banane douce,Kg,800.0
5321,2019,thies,Banane douce,Régime,
5322,2019,thies,Banane douce,Tas,200.0
5323,2019,thies,Banane douce,Unit,100.0
5324,2019,thies,"Beignets, galettes",Kg,100.0
5325,2019,thies,"Beignets, galettes",Sachet,100.0
5326,2019,thies,"Beignets, galettes",Unit,25.0
5327,2019,thies,Beurre,Demi Tablette,300.0
5328,2019,thies,Beurre,Morceau,50.0
5329,2019,thies,Beurre,Pot,800.0
5330,2019,thies,Beurre,Sachet,100.0
5331,2019,thies,Beurre,Seau,
5332,2019,thies,Beurre,Tablespoon,50.0
5333,2019,thies,Beurre,Tablette,500.0
5334,2019,thies,Beurre,Teaspoon,800.0
5335,2019,thies,Beurre de karité,Boule (Dankk),
5336,2019,thies,Beurre de karité,Morceau,
5337,2019,thies,Beurre de karité,Sachet,175.0
5338,2019,thies,Biscuits,Paquet,50.0
5339,2019,thies,Biscuits,Sachet,50.0
5340,2019,thies,"Bières et vins traditionnels (soum soum, sung, vin de palme, vin de raphia, etc.)",Bouteille de 50 cl,
5341,2019,thies,"Bières et vins traditionnels (soum soum, sung, vin de palme, vin de raphia, etc.)",Bouteilles,
5342,2019,thies,"Bières et vins traditionnels (soum soum, sung, vin de palme, vin de raphia, etc.)",Litre,1000.0
5343,2019,thies,Bières industrielles,Bouteille de 50 cl,700.0
5344,2019,thies,Bières industrielles,Brique Carton,
5345,2019,thies,Bières industrielles,Canette,
5346,2019,thies,Blé,Kg,400.0
5347,2019,thies,Blé,Sachet,
5348,2019,thies,"Boissons gazeuses (coca, etc.)","Bouteille de 1,5 L",800.0
5349,2019,thies,"Boissons gazeuses (coca, etc.)",Bouteille de 1L,600.0
5350,2019,thies,"Boissons gazeuses (coca, etc.)",Bouteille de 25cl,200.0
5351,2019,thies,"Boissons gazeuses (coca, etc.)",Bouteille de 50 cl,325.0
5352,2019,thies,"Boissons gazeuses (coca, etc.)",Canette,300.0
5353,2019,thies,Café,Boîte,900.0
5354,2019,thies,Café,Kg,2000.0
5355,2019,thies,Café,Sachet,100.0
5356,2019,thies,Café,Teacup,550.0
5357,2019,thies,Café,Teaspoon,1000.0
5358,2019,thies,"Caramel, bonbons, confiseries, etc",Sachet,
5359,2019,thies,"Caramel, bonbons, confiseries, etc",Unit,50.0
5360,2019,thies,Carotte,Kg,400.0
5361,2019,thies,Carotte,Morceau,75.0
5362,2019,thies,Carotte,Tas,100.0
5363,2019,thies,Carotte,Unit,50.0
5364,2019,thies,"Charcuterie (jambon, saucisson), conserves de viandes",Boîte,750.0
5365,2019,thies,"Charcuterie (jambon, saucisson), conserves de viandes",Sachet,1100.0
5366,2019,thies,Chocolat en poudre,Pot,
5367,2019,thies,Chocolat en poudre,Sachet,25.0
5368,2019,thies,Chocolat en poudre,Teaspoon,850.0
5369,2019,thies,"Chocolat à croquer, pâte à tartiner",Pot,800.0
5370,2019,thies,"Chocolat à croquer, pâte à tartiner",Sachet,50.0
5371,2019,thies,"Chocolat à croquer, pâte à tartiner",Seau,
5372,2019,thies,"Chocolat à croquer, pâte à tartiner",Tablespoon,750.0
5373,2019,thies,Choux,Kg,500.0
5374,2019,thies,Choux,Morceau,100.0
5375,2019,thies,Choux,Tas,225.0
5376,2019,thies,Choux,Unit,120.8333333
5377,2019,thies,Citrons,Bol,
5378,2019,thies,Citrons,Bouteille de 1 Litre,1200.0
5379,2019,thies,Citrons,Bouteilles,
5380,2019,thies,Citrons,Kg,450.0
5381,2019,thies,Citrons,Litre,1000.0
5382,2019,thies,Citrons,Sachet,625.0
5383,2019,thies,Citrons,Tas,100.0
5384,2019,thies,Citrons,Unit,50.0
5385,2019,thies,Concentré de tomate,Boite De Tomate/Pot,600.0
5386,2019,thies,Concentré de tomate,Kg,1350.0
5387,2019,thies,Concentré de tomate,Sachet,100.0
5388,2019,thies,Concentré de tomate,Tablespoon,850.0
5389,2019,thies,Concombre,Kg,400.0
5390,2019,thies,Concombre,Morceau,25.0
5391,2019,thies,Concombre,Tas,250.0
5392,2019,thies,Concombre,Unit,100.0
5393,2019,thies,Conserves de poisson,Boîte,525.0
5394,2019,thies,"Crabes, crevettes et autres fruits de mer",Kg,3600.0
5395,2019,thies,"Crabes, crevettes et autres fruits de mer",Tas,100.0
5396,2019,thies,Croissants,Unit,300.0
5397,2019,thies,"Cube alimentaire (Maggi, Jumbo, )",Cube,25.0
5398,2019,thies,"Cube alimentaire (Maggi, Jumbo, )",Sachet,
5399,2019,thies,"Cube alimentaire (Maggi, Jumbo, )",Tablette,
5400,2019,thies,Dattes,Barquette,500.0
5401,2019,thies,Dattes,Kg,1000.0
5402,2019,thies,Dattes,Sachet,300.0
5403,2019,thies,Dattes,Tas,250.0
5404,2019,thies,Eau minérale/ filtrée,"Bouteille de 1,5 L",400.0
5405,2019,thies,Eau minérale/ filtrée,Bouteille de 10L,1000.0
5406,2019,thies,Eau minérale/ filtrée,Bouteille de 5L,1000.0
5407,2019,thies,Eau minérale/ filtrée,Sachet,50.0
5408,2019,thies,Farine de blé local ou importé,Kg,400.0
5409,2019,thies,Farine de blé local ou importé,Sachet,100.0
5410,2019,thies,Farine de maïs,Kg,
5411,2019,thies,Farine de mil,Boite De Tomate/Pot,
5412,2019,thies,Farine de mil,Cornet,
5413,2019,thies,Farine de mil,Cup/Goblet,50.0
5414,2019,thies,Farine de mil,Kg,
5415,2019,thies,Feuilles d'oseille (bissap),Boite De Tomate/Pot,250.0
5416,2019,thies,Feuilles d'oseille (bissap),Bol,
5417,2019,thies,Feuilles d'oseille (bissap),Kg,
5418,2019,thies,Feuilles d'oseille (bissap),Tas,50.0
5419,2019,thies,Feuilles de baobab (lalo),Boite De Tomate/Pot,100.0
5420,2019,thies,Feuilles de baobab (lalo),Kg,400.0
5421,2019,thies,Feuilles de baobab (lalo),Louche Traditionnelle,
5422,2019,thies,Feuilles de baobab (lalo),Sachet,50.0
5423,2019,thies,Feuilles de haricot/niébé,Sachet,100.0
5424,2019,thies,Feuilles de haricot/niébé,Tas,100.0
5425,2019,thies,"Feuilles de manioc, feuilles de taro et autres feuilles",Sachet,100.0
5426,2019,thies,"Feuilles de manioc, feuilles de taro et autres feuilles",Tas,100.0
5427,2019,thies,Feuilles de nébéday (moringa),Boite De Tomate/Pot,200.0
5428,2019,thies,Feuilles de nébéday (moringa),Sachet,
5429,2019,thies,Feuilles de nébéday (moringa),Tas,100.0
5430,2019,thies,Fonio,Kg,
5431,2019,thies,Fromage,Boîte,1375.0
5432,2019,thies,Fromage,Morceau,
5433,2019,thies,Fromage,Unit,100.0
5434,2019,thies,Gingembre,Kg,850.0
5435,2019,thies,Gingembre,Sachet,100.0
5436,2019,thies,Gingembre,Tas,200.0
5437,2019,thies,Gingembre,Unit,
5438,2019,thies,Gombo frais,Kg,600.0
5439,2019,thies,Gombo frais,Sachet,75.0
5440,2019,thies,Gombo frais,Tas,50.0
5441,2019,thies,Gombo frais,Unit,12.5
5442,2019,thies,Gombo sec,Boite De Tomate/Pot,
5443,2019,thies,Gombo sec,Kg,
5444,2019,thies,Gombo sec,Sachet,25.0
5445,2019,thies,Gâteaux,Morceau,500.0
5446,2019,thies,Gâteaux,Unit,2000.0
5447,2019,thies,Haricot vert,Kg,450.0
5448,2019,thies,Haricot vert,Sachet,125.0
5449,2019,thies,Haricot vert,Tas,100.0
5450,2019,thies,Huile d'arachide raffinée,Bouteille de 25cl,
5451,2019,thies,Huile d'arachide raffinée,Bouteilles,
5452,2019,thies,Huile d'arachide raffinée,Litre,900.0
5453,2019,thies,Huile d'arachide raffinée,Quart De Litre,225.0
5454,2019,thies,Huile d'arachide raffinée,Sachet,
5455,2019,thies,"Huile d____arachide ""ségal""","12,5cl(Demi Walatt)",
5456,2019,thies,"Huile d____arachide ""ségal""",Bouteilles,
5457,2019,thies,"Huile d____arachide ""ségal""",Demi Litre,450.0
5458,2019,thies,"Huile d____arachide ""ségal""",Litre,850.0
5459,2019,thies,"Huile d____arachide ""ségal""",Quart De Litre,225.0
5460,2019,thies,Huile de palme raffinée,Litre,10500.0
5461,2019,thies,Huile de palme raffinée,Louche Traditionnelle,
5462,2019,thies,Huile de palme raffinée,Quart De Litre,314.2857143
5463,2019,thies,Huile de palme rouge,"12,5cl(Demi Walatt)",200.0
5464,2019,thies,Huile de palme rouge,Bouteilles,
5465,2019,thies,Huile de palme rouge,Cup/Goblet,
5466,2019,thies,Huile de palme rouge,Demi Litre,650.0
5467,2019,thies,Huile de palme rouge,Litre,1300.0
5468,2019,thies,Huile de palme rouge,Quart De Litre,350.0
5469,2019,thies,Huile de palme rouge,Sachet,175.0
5470,2019,thies,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Boite De Tomate/Pot,
5471,2019,thies,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 1 Litre,900.0
